run_id,timestamp_utc,task,model_family,seed,code_commit,config_ref,config_hash,search_space_hash,split_hash,feature_version,label_version,model_artifact_ref,model_sha256,metrics_ref,status,parent_run_id,notes,candidate_id,search_version,candidate_list_hash,attempt_number,retry_of_run_id,attempt_status_detail,validation_objective,run_type,finalized,metrics_sha256,preprocessor_ref,preprocessor_sha256,event_dict_version,parent_feature_version,derived_feature_hash,environment_ref,environment_sha256,dirty_worktree,dataset_version,mimic_code_commit,extraction_ref,extraction_sha256,cohort_version,feature_dictionary_ref,feature_dictionary_sha256,label_spec_ref,split_ref
phase12-xgb-icu-time-021-attempt-1,2026-09-21T18:39:33.810503Z,icu_stay_time,xgboost,3379112803,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-021/attempt-1/candidate_config.json,b074c31e619fe26e244effbfa0a287ceaf97b76968f27889a74efe3e7024e2a3,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-021/attempt-1/bundle/bundle.metadata.json,90f7fac4854a51d2d2f543a1280fd16e156cf437c0a99c4330f633a0c4fd8546,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-021/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""icu_stay_time"":23},""candidate_config"":{""colsample_bytree"":0.7545755645352572,""learning_rate"":0.1550203813678927,""max_depth"":7,""min_child_weight"":5,""n_estimators"":1000,""reg_alpha"":0.5934597476775224,""reg_lambda"":7.417778999912797,""subsample"":0.8577532904111818},""candidate_list_hash"":""735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727"",""class_weight_sha256"":null,""model_hashes"":{""icu_stay_time"":""89a62dde6f7ef5002143ddaa7422181065ea2d6784d45b4adab8934ba4f2dac8""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":null,""test_accessed"":false}",xgb-icu-time-021,synthetic_xgb_phase12_validation_search_v1,735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727,1,,COMPLETE,MIN_STAY_BALANCED_WEIGHTED_MEDIAN_ABSOLUTE_ERROR_HOURS,scientific,true,3a4ccc61282d309dc6238a5fcafe0d21c2a01305690e4d0588fda2ab7c38b1ca,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
phase12-xgb-icu-time-022-attempt-1,2026-09-21T18:39:37.574414Z,icu_stay_time,xgboost,2866419350,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-022/attempt-1/candidate_config.json,29331869abb07bd6a272123db5a34f9ecf0e75f3876ae8bfae0de87dee95c4d3,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-022/attempt-1/bundle/bundle.metadata.json,c2e333709b8c251a5da01bcbcbb5f7c1e7951c4720043312a5b33fde623f6e2a,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-022/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""icu_stay_time"":123},""candidate_config"":{""colsample_bytree"":0.9533831587962193,""learning_rate"":0.0304574008896034,""max_depth"":6,""min_child_weight"":4,""n_estimators"":1000,""reg_alpha"":0.034945057330742026,""reg_lambda"":0.21263578486619852,""subsample"":0.8086984831995547},""candidate_list_hash"":""735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727"",""class_weight_sha256"":null,""model_hashes"":{""icu_stay_time"":""a153f50ab6e0a5e79f6fc1dde1f6f7d8cdc1578456b81f1bad495d892016fb1b""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":null,""test_accessed"":false}",xgb-icu-time-022,synthetic_xgb_phase12_validation_search_v1,735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727,1,,COMPLETE,MIN_STAY_BALANCED_WEIGHTED_MEDIAN_ABSOLUTE_ERROR_HOURS,scientific,true,6f75385438d10e81e0f2df6a385cbb3f5bb455b94c0025e01153e9d676f4d3a0,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
phase12-xgb-icu-time-023-attempt-1,2026-09-21T18:39:40.641394Z,icu_stay_time,xgboost,1588591875,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-023/attempt-1/candidate_config.json,8c1cee184f60c25cfe70115610e818d661a2a3a450b493e64f808a08e6ddfccc,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-023/attempt-1/bundle/bundle.metadata.json,1167ae2180cdc1608ea177406b9064dda0799f762aa1ed3b6778acb71d23da1c,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-023/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""icu_stay_time"":18},""candidate_config"":{""colsample_bytree"":0.7182417548523585,""learning_rate"":0.1311691953895822,""max_depth"":8,""min_child_weight"":3,""n_estimators"":1000,""reg_alpha"":0.9091216945049364,""reg_lambda"":0.16775289000996463,""subsample"":0.7796578185291309},""candidate_list_hash"":""735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727"",""class_weight_sha256"":null,""model_hashes"":{""icu_stay_time"":""dbd70f243150cf272b069e4bf2a55b108b86e53bebc7ee028e4cc092158a3ee7""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":null,""test_accessed"":false}",xgb-icu-time-023,synthetic_xgb_phase12_validation_search_v1,735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727,1,,COMPLETE,MIN_STAY_BALANCED_WEIGHTED_MEDIAN_ABSOLUTE_ERROR_HOURS,scientific,true,3c6195a9a0ae7cc810de41810abdca316141cda1431eaff3c96c8841de51eded,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
phase12-xgb-icu-time-024-attempt-1,2026-09-21T18:39:43.904539Z,icu_stay_time,xgboost,2120761569,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-024/attempt-1/candidate_config.json,c05a513ec3793795ebd36c5add61b4bdfbc3389286c320b3f64699c937f3589b,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-024/attempt-1/bundle/bundle.metadata.json,04fc649c9927c608c002c628f37c4a032d45fd6742d0df8c85010192241dd246,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-024/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""icu_stay_time"":170},""candidate_config"":{""colsample_bytree"":0.8184290043588369,""learning_rate"":0.01905478815203853,""max_depth"":5,""min_child_weight"":8,""n_estimators"":1000,""reg_alpha"":0.5520624436545749,""reg_lambda"":0.278484352129068,""subsample"":0.6376792269498213},""candidate_list_hash"":""735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727"",""class_weight_sha256"":null,""model_hashes"":{""icu_stay_time"":""ba89435d5fea369db5d1b9e7e9406dbeb1168b0508fa29b7662e3354b4ef8058""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":null,""test_accessed"":false}",xgb-icu-time-024,synthetic_xgb_phase12_validation_search_v1,735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727,1,,COMPLETE,MIN_STAY_BALANCED_WEIGHTED_MEDIAN_ABSOLUTE_ERROR_HOURS,scientific,true,7d2ae137550327852948d57c02f727913e814aadec8b853f3194d00855339167,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
phase12-xgb-icu-time-025-attempt-1,2026-09-21T18:39:46.464120Z,icu_stay_time,xgboost,2961068212,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-025/attempt-1/candidate_config.json,eb27c4254045a721539f3d1ebd50915c5b76b69a2d28820b3ad177af7df256ae,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-025/attempt-1/bundle/bundle.metadata.json,755074f2ba803707756e43b3916f9ccf8a1153e91f6e77a80df4cc8fdf824aa1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-025/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""icu_stay_time"":88},""candidate_config"":{""colsample_bytree"":0.8669943811180262,""learning_rate"":0.0343743266590657,""max_depth"":5,""min_child_weight"":1,""n_estimators"":1000,""reg_alpha"":0.9804268412911542,""reg_lambda"":2.88180315771537,""subsample"":0.8372928304066851},""candidate_list_hash"":""735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727"",""class_weight_sha256"":null,""model_hashes"":{""icu_stay_time"":""696cf7f18355f0930e80fe50e68bd11148be484916fa2a3feb0782718216b747""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":null,""test_accessed"":false}",xgb-icu-time-025,synthetic_xgb_phase12_validation_search_v1,735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727,1,,COMPLETE,MIN_STAY_BALANCED_WEIGHTED_MEDIAN_ABSOLUTE_ERROR_HOURS,scientific,true,e9a66078f46253b812da08ef840c7388f1feb3ba293068ebc670689cfb3b493c,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
phase12-xgb-icu-time-026-attempt-1,2026-09-21T18:39:48.511965Z,icu_stay_time,xgboost,3932250099,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-026/attempt-1/candidate_config.json,cc147e0bcffa62154198090f9b2673563890d4c399a0cca28d449743e1c673f6,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-026/attempt-1/bundle/bundle.metadata.json,15bab7fe51c9ea8b550343a35d8aea8b8c262fc0472b45f94c598f7a09d3f923,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-026/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""icu_stay_time"":159},""candidate_config"":{""colsample_bytree"":0.9603060243485393,""learning_rate"":0.026407834762175644,""max_depth"":3,""min_child_weight"":8,""n_estimators"":1000,""reg_alpha"":0.7687003419293383,""reg_lambda"":0.4710413772262968,""subsample"":0.9378390606775044},""candidate_list_hash"":""735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727"",""class_weight_sha256"":null,""model_hashes"":{""icu_stay_time"":""ca04a847b5f05e64bb3381722dd4cbe73e1f8c74a6bd805462439ea361068acf""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":null,""test_accessed"":false}",xgb-icu-time-026,synthetic_xgb_phase12_validation_search_v1,735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727,1,,COMPLETE,MIN_STAY_BALANCED_WEIGHTED_MEDIAN_ABSOLUTE_ERROR_HOURS,scientific,true,acfb803b3258af37f9092ff4d3b02f74d1fbd11e80a8cbdc1f4964c82aa2420f,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
phase12-xgb-icu-time-027-attempt-1,2026-09-21T18:39:51.622662Z,icu_stay_time,xgboost,4080372769,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-027/attempt-1/candidate_config.json,e7d25d15a43759e562929e5346f838f449b21d200d433ebf247cfcfa877be00c,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-027/attempt-1/bundle/bundle.metadata.json,30d063f277a2ec3f50d4b6047f9db6491e020703144164d3b7a5a53cbc731b2a,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-027/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""icu_stay_time"":289},""candidate_config"":{""colsample_bytree"":0.9786724644869701,""learning_rate"":0.015796566562513326,""max_depth"":3,""min_child_weight"":5,""n_estimators"":1000,""reg_alpha"":0.68868119779147,""reg_lambda"":4.230004350747659,""subsample"":0.6538157674918348},""candidate_list_hash"":""735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727"",""class_weight_sha256"":null,""model_hashes"":{""icu_stay_time"":""547968856bb8b80c01b18f0eda30089a7f45188daff204c1ed414bfb569b7a98""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":null,""test_accessed"":false}",xgb-icu-time-027,synthetic_xgb_phase12_validation_search_v1,735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727,1,,COMPLETE,MIN_STAY_BALANCED_WEIGHTED_MEDIAN_ABSOLUTE_ERROR_HOURS,scientific,true,f1fbecaa96e82abab62ce9cd2690d9da3db5c995fb8da58c00feeb380d5c9668,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
phase12-xgb-icu-time-028-attempt-1,2026-09-21T18:39:52.625818Z,icu_stay_time,xgboost,1997114271,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-028/attempt-1/candidate_config.json,ccc36709e9d6285eb392f9c52fecfd2c8cc8a5bef21cf1c2a4d7ca411d2b9029,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-028/attempt-1/bundle/bundle.metadata.json,67d3e4a8fbfa47e65ac9d70d5f915e04d8014af88cfe927f8adcf350564da6dd,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-028/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""icu_stay_time"":24},""candidate_config"":{""colsample_bytree"":0.6103076193550636,""learning_rate"":0.16591653309622156,""max_depth"":4,""min_child_weight"":2,""n_estimators"":1000,""reg_alpha"":0.17435361784030187,""reg_lambda"":5.753841473538776,""subsample"":0.7382742072404627},""candidate_list_hash"":""735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727"",""class_weight_sha256"":null,""model_hashes"":{""icu_stay_time"":""dedf952314c1bb68b012bb302009ca5c88e853e098d8cffc22abc5871de11508""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":null,""test_accessed"":false}",xgb-icu-time-028,synthetic_xgb_phase12_validation_search_v1,735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727,1,,COMPLETE,MIN_STAY_BALANCED_WEIGHTED_MEDIAN_ABSOLUTE_ERROR_HOURS,scientific,true,38820f9949872a0247383331668d75175b34da918d9d316fe9c870e475cdeaea,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
phase12-xgb-icu-time-029-attempt-1,2026-09-21T18:39:54.574396Z,icu_stay_time,xgboost,1920395976,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-029/attempt-1/candidate_config.json,da8f85fbb473b3f987956ddb9f28fe41e02f29613191d5bf4aa7c13fe91bdc72,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-029/attempt-1/bundle/bundle.metadata.json,e6bf29527e7176e7a298a59b7a980e18b57446fc8003e3888022932f864d111b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-029/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""icu_stay_time"":103},""candidate_config"":{""colsample_bytree"":0.927080861378736,""learning_rate"":0.028866107672054768,""max_depth"":4,""min_child_weight"":7,""n_estimators"":1000,""reg_alpha"":0.16615125881436862,""reg_lambda"":1.5982785014959964,""subsample"":0.9062491535976974},""candidate_list_hash"":""735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727"",""class_weight_sha256"":null,""model_hashes"":{""icu_stay_time"":""47ecbf316559b16e381fe9cc01d7154956a537da85aba2c8f843437bba54ac0f""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":null,""test_accessed"":false}",xgb-icu-time-029,synthetic_xgb_phase12_validation_search_v1,735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727,1,,COMPLETE,MIN_STAY_BALANCED_WEIGHTED_MEDIAN_ABSOLUTE_ERROR_HOURS,scientific,true,0d431cdccfa113b6daae3d08eff3bbfcc7e9a4efd3351ed36cd08218b169a531,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
phase12-xgb-icu-time-030-attempt-1,2026-09-21T18:39:56.308115Z,icu_stay_time,xgboost,103991430,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-030/attempt-1/candidate_config.json,94030fb349d9d28d55f9a47854c7cbc2723fe92aa543f2e0e427d6a017d6e817,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-030/attempt-1/bundle/bundle.metadata.json,9c17e757f4bd2d23b0c00186675cd41cba84d62295d2fc015695d9493b18a89f,artifacts/search/xgb/phase12/icu_time/xgb-icu-time-030/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""icu_stay_time"":40},""candidate_config"":{""colsample_bytree"":0.6518474958867991,""learning_rate"":0.07812615203687381,""max_depth"":6,""min_child_weight"":6,""n_estimators"":1000,""reg_alpha"":0.3365036680553614,""reg_lambda"":2.322109156598742,""subsample"":0.6530188930210923},""candidate_list_hash"":""735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727"",""class_weight_sha256"":null,""model_hashes"":{""icu_stay_time"":""c9cf52867dcc06a9072864f1ac04515ce39e3689ee1fc3064326de02a6239531""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":null,""test_accessed"":false}",xgb-icu-time-030,synthetic_xgb_phase12_validation_search_v1,735834d88d9e94442b22d7a7b4bca22801ddbe98cb3e278b59a13609d1b9f727,1,,COMPLETE,MIN_STAY_BALANCED_WEIGHTED_MEDIAN_ABSOLUTE_ERROR_HOURS,scientific,true,56a7059e3c34124cec13c46ac336b411ec0a7f0b3e4c576b19bd3ec023f156f0,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
phase12-xgb-recovery-001-attempt-1,2026-09-21T18:36:11.914723Z,recovery,xgboost,2481498124,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/candidate_config.json,225fc3b9f3891a797209a3929c35631e7ea68338443215ad510280ac5e77c720,2c66be21b25afbc851f6c19a631c9eabb672963dad7f9825d77cd1df9b8dce10,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/bundle/bundle.metadata.json,7d605aa86de68c259a5b9107841ee244bce9f92c63c047991efc46b1bf35b775,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/validation_metrics.json,completed,,"{""best_iterations"":{""recovery24"":337,""recovery48"":209},""candidate_config"":{""colsample_bytree"":0.9855794005691731,""learning_rate"":0.014152419670045317,""max_depth"":5,""min_child_weight"":3,""n_estimators"":1000,""reg_alpha"":0.48629567013619623,""reg_lambda"":3.7922668624093214,""subsample"":0.8039281333205589},""candidate_list_hash"":""812ef083b8827b1f3b5345bf0f095307ebbc97001b26b60df20dae607f28c2d0"",""class_weight_sha256"":null,""model_hashes"":{""recovery24"":""e4cdf58cc66b22521cc8a3635237f5c61903b89e868f506d5ee90f4a7c4563bc"",""recovery48"":""856aba0f14285a109f4654b39c38a84840cad971b9534df2ce4689d9e32a5446""},""search_role"":""WITHIN_FAMILY_VALIDATION_CANDIDATE"",""target_scaler_sha256"":""ba2b45c4ed71a855852515dbb28df544156bbe4a6826719503282d1a0640de8f"",""test_accessed"":false}",xgb-recovery-001,synthetic_xgb_phase12_validation_search_v1,812ef083b8827b1f3b5345bf0f095307ebbc97001b26b60df20dae607f28c2d0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,6149a0138345edfc2d011c4f280340d118e690d4389440bb0d5a8fd8445481d7,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,8c46f66dd32029ac5c02b6e99deafd8838de9bf7e499e81b8deb098de6970d5f,artifacts/search/xgb/phase12/phase12_xgb_scientific_environment_v1.json,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,false,,,,,,,,,
